listing_id,price,borough,neighbourhood,price_per_month,latitude,longitude,description,room_type,host_name,last_review,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,booked_days_365
23903960,300,Manhattan, Hell's Kitchen,9125.0,40.7612,-73.98886,Spacious Stylish 2 br duplex in HK ft from Time SQ,entire home/apt,Luis,2019-06-21,1,118,7.5,1,28,337
23905099,100,Brooklyn, Bedford-Stuyvesant,3041.666667,40.69506,-73.93556,The Most Delicious Airbnb Ever,private room,Micah,2019-06-16,1,54,3.45,1,45,320
23906042,190,Bronx, Morris Park,5779.166667,40.84857,-73.85976,Bronx Penthouse,entire home/apt,Bettina,2019-06-09,1,19,1.47,3,8,357
23913344,300,Brooklyn, Boerum Hill,9125.0,40.68782,-73.99111,"Private Garden Apt in Cobble Hill, Brooklyn",entire home/apt,Rachel,2019-01-02,7,1,0.16,3,224,141
23917121,125,Brooklyn, Bedford-Stuyvesant,3802.083333,40.6824,-73.93045,"Sunny, Spacious Bed Stuy Dream Apartment",entire home/apt,Allegra,2019-07-07,3,80,5.41,1,269,96
23917760,45,Brooklyn, Sunset Park,1368.75,40.66162,-73.99129,Cozy mezzanine bdrm in charming Bklyn neighborhood,private room,Marcus,2019-07-05,2,45,2.95,2,337,28
23921983,50,Queens, Flushing,1520.833333,40.77193,-73.79966,Private Studio in charming Tudor style home.,private room,Soon,2019-06-06,30,5,0.4,3,296,69
23922092,199,Manhattan, East Harlem,6052.916667,40.80016,-73.9383,Modern One-bedroom Apartment in Manhattan,entire home/apt,Jillian,2019-05-12,21,14,0.91,1,0,365
23922930,49,Queens, Flushing,1490.416667,40.74309,-73.82472,Ê∏©È¶®Â∞èÂ±ã,private room,Vicky,2019-06-23,1,53,3.47,1,341,24
23924218,105,Brooklyn, Williamsburg,3193.75,40.71449,-73.96265,Apartment in the heart of Williamsburg,entire home/apt,Matthieu,2019-01-27,2,13,0.82,1,0,365
23925434,50,Brooklyn, Bedford-Stuyvesant,1520.833333,40.68994,-73.95783,Brooklyn Brownstone Charm*,private room,Rachel,2019-06-09,3,5,0.32,2,365,0
23926049,95,Brooklyn, Greenpoint,2889.583333,40.72977,-73.95125,Room in Greenpoint w/ private balcony and bathroom,private room,Rebecca,2019-06-04,1,9,3.42,2,54,311
23926532,47,Brooklyn, East Flatbush,1429.583333,40.65381,-73.94893,"Quiet, Sunny Bedroom in Lefferts Gardens",private room,Edna,2019-06-28,3,19,2.38,2,12,353
23926896,100,Manhattan, Inwood,3041.666667,40.86816,-73.93131,Bright & airy uptown sanctuary,entire home/apt,Ashley,2019-06-16,1,3,0.22,1,5,360
23932185,65,Brooklyn, Greenpoint,1977.083333,40.72029,-73.94,Cozy private room / Williamsburg / L train,private room,Sergii,2019-03-31,30,1,0.3,10,341,24
23933041,105,Manhattan, Hell's Kitchen,3193.75,40.7653,-73.98737,Times Square+Central Park Luxury Room,private room,Abbie,2019-06-27,3,42,2.71,1,286,79
23934000,50,Brooklyn, Flatbush,1520.833333,40.64293,-73.96863,Room 5 - Quiet Retreat in Historic Victorian Home,private room,Elizabeth,2019-06-27,2,51,3.29,6,176,189
23935141,175,Brooklyn, Flatbush,5322.916667,40.64866,-73.96986,"Sun-filled, Mod 3BR Apt Steps from Prospect Park",entire home/apt,Jenna,2019-06-29,3,52,3.58,3,222,143
23937672,75,Queens, South Ozone Park,2281.25,40.67393,-73.82003,"Room #2 Near JFK airport, Race-Track, Casino.",private room,Gregorio,2019-06-19,1,124,7.98,3,160,205
23940102,125,Manhattan, Upper East Side,3802.083333,40.77172,-73.95427,BRAND NEW PRIVATE STUDIO 5 BLOCKS TO CENTRAL PARK!,entire home/apt,Laila,2019-05-14,30,5,0.34,3,283,82
23942226,60,Brooklyn, Bushwick,1825.0,40.70072,-73.91359,"Bushwick Room w Private Bath, 1 Block to Subway",private room,Michelle,2019-05-18,3,50,3.33,1,85,280
23942859,148,Manhattan, Upper East Side,4501.666667,40.75917,-73.95916,Modern home at excellent location,entire home/apt,Cindy,2019-06-23,1,55,3.59,1,123,242
23943070,50,Brooklyn, Bedford-Stuyvesant,1520.833333,40.68246,-73.94861,Cozy Studio Apartment,entire home/apt,Endazsia,2019-06-21,1,21,1.75,2,0,365
23943948,1000,Manhattan, East Village,30416.66667,40.7235,-73.98534,East Village Celebrity Townhouse,entire home/apt,Patti,2019-07-04,3,55,3.5,1,37,328
23946148,135,Brooklyn, Sunset Park,4106.25,40.66169,-73.9979,Spacious Studio with Private Patio in Greenwood!,entire home/apt,Stephanie,2019-06-29,5,56,3.78,3,10,355
23946427,140,Brooklyn, Midwood,4258.333333,40.62923,-73.95746,Big Bright 1BR Apt in the Heart of Brooklyn!,entire home/apt,Aleksandra,2019-01-09,2,19,1.23,1,165,200
23946641,159,Manhattan, Upper East Side,4836.25,40.77519,-73.95153,Lavish Private room w/ Private Bath in upper east,private room,Gio,2019-05-27,1,67,4.29,4,0,365
23946797,50,Manhattan, East Harlem,1520.833333,40.80942,-73.93701,Entire apt in Manhattan. 15 mins to Times Square!,entire home/apt,Peiyi,2019-06-23,3,118,8.06,1,4,361
23955348,600,Manhattan, East Village,18250.0,40.72574,-73.98272,Sunny East Village 3/2 Apt in Prime Location!,entire home/apt,P,2019-06-02,5,70,4.49,3,6,359
23957942,200,Brooklyn, Bushwick,6083.333333,40.69603,-73.92537,Kiki‚Äôs Place!,entire home/apt,Sage,2019-06-25,2,2,2.0,1,32,333
23958542,49,Brooklyn, Canarsie,1490.416667,40.63806,-73.90024,Cozy Corner,private room,Marlyn,2019-05-29,2,16,1.24,3,346,19
23961249,35,Brooklyn, Crown Heights,1064.583333,40.66685,-73.93828,Private Room in Bklyn Brownstone; 20 mins to NYC!,private room,Carol,2019-06-13,2,26,1.68,1,79,286
23961333,180,Brooklyn, Bedford-Stuyvesant,5475.0,40.67841,-73.94353,The Nile River,entire home/apt,Killa,2019-05-29,5,7,0.65,1,35,330
23961376,100,Manhattan, East Village,3041.666667,40.72507,-73.9827,Beautiful red-brick bedroom in prime East Village,private room,Steven,2019-07-02,3,45,3.53,3,6,359
23963981,155,Brooklyn, Canarsie,4714.583333,40.63382,-73.90502,Home away from home,entire home/apt,Ketia,2019-07-05,1,82,6.97,1,302,63
23964318,80,Manhattan, Upper East Side,2433.333333,40.76516,-73.95841,Private Bedroom-Upper East Side-Central Park,private room,Samet,2019-01-28,1,23,1.46,5,0,365
23964830,70,Manhattan, East Harlem,2129.166667,40.78771,-73.95143,Upper East Side Cozy Room!!!,private room,Johnny,2019-06-25,2,73,4.69,1,260,105
23965460,70,Manhattan, Inwood,2129.166667,40.86058,-73.9274,Cleo's Royale,private room,Adeola,2019-05-24,5,5,0.41,2,90,275
23966710,38,Queens, Astoria,1155.833333,40.76801,-73.92673,Private Room in Astoria 15 mins to Manhattan / LGA,private room,Rafael,2019-06-29,1,40,2.61,2,48,317
23970993,75,Manhattan, Upper West Side,2281.25,40.80228,-73.96334,Comfort & Convenience in the middle of NYC!,private room,Tanya & Mirjan,2019-06-24,2,70,4.6,1,1,364
23973305,120,Manhattan, Upper East Side,3650.0,40.77574,-73.94638,Private Sunny Apartment on the Upper East Side,entire home/apt,Jessica,2019-06-30,3,20,1.33,1,157,208
23975246,160,Brooklyn, Williamsburg,4866.666667,40.70488,-73.94301,Your private cozy Williamsburg apartment,entire home/apt,Nebojsa,2019-05-31,3,4,0.35,2,46,319
23976566,28,Queens, Rosedale,851.6666667,40.65882,-73.7332,Clean Private Room in Rosedale - Close to JFK+Mall,private room,Latoya,2019-05-09,1,35,2.25,1,43,322
23976700,210,Manhattan, Chinatown,6387.5,40.71336,-73.99263,HUGE ARTSY DESIGNER APRT IN CHINATOWN W/ ELEVATOR,entire home/apt,Emily,2019-05-04,1,16,1.04,1,318,47
23979650,80,Manhattan, Financial District,2433.333333,40.70851,-74.0137,Charming Bedroom in Luxury Highrise w/ Gym & Sauna,private room,Tsilala,2019-01-02,2,4,0.27,1,0,365
23980622,65,Manhattan, Harlem,1977.083333,40.81312,-73.95364,Manhattan private room 2  Columbia university area,private room,Avner,2019-05-07,1,11,0.71,4,365,0
23986569,65,Manhattan, Harlem,1977.083333,40.81205,-73.95322,Manhattan private room 3 Columbia university,private room,Avner,2019-06-02,1,4,0.28,4,365,0
23990829,39,Manhattan, Harlem,1186.25,40.81554,-73.94144,Cosy private room in Central Harlem apartment,private room,Lina,2019-07-06,2,12,0.81,1,4,361
23990868,88,Brooklyn, Bedford-Stuyvesant,2676.666667,40.69336,-73.94453,1 Bedroom in Luxury Building,entire home/apt,Grace,2019-06-16,2,8,0.56,1,18,347
23992091,159,Brooklyn, East Flatbush,4836.25,40.6485,-73.95157,"Cozy apartment in Brooklyn, NY",entire home/apt,Melissa,2019-01-01,2,1,0.16,3,191,174
23992731,99,Brooklyn, Bushwick,3011.25,40.70252,-73.91943,"Cozy studio in trendy Bushwick, Brooklyn",entire home/apt,Laurin,2019-05-10,4,10,0.72,1,0,365
23995936,620,Manhattan, Midtown,18858.33333,40.74562,-73.98511,FLATIRON LUXURY HIGHRISE//STUNNING VIEWS//4 BEDS!!,entire home/apt,Navi,2019-07-06,4,38,2.52,1,309,56
23996479,37,Staten Island, Tompkinsville,1125.416667,40.63485,-74.08539,#1  Spacious Private Room,private room,Lissette,2019-06-11,2,53,3.4,6,341,24
23996716,200,Manhattan, SoHo,6083.333333,40.72613,-74.00188,"INCREDIBLE, Spacious 1 BDRM in the heart of SOHO.",entire home/apt,Michelle,2019-06-16,2,37,2.51,1,8,357
23997663,75,Brooklyn, Bushwick,2281.25,40.69999,-73.92807,Amazing Artsy&Trendy Building w/Private Bathroom,private room,Elena,2019-06-15,5,9,0.6,2,336,29
23998608,50,Staten Island, New Springville,1520.833333,40.57942,-74.15506,Cozy room with a comfortable bed,private room,Abe,2019-06-23,1,38,2.64,3,88,277
24006208,50,Queens, Kew Gardens,1520.833333,40.71295,-73.82867,CLEAN & COZY PRIVATE ROOM SHARING APARTMENT QUEENS,private room,Laura,2019-07-07,2,20,1.4,1,334,31
24014159,55,Brooklyn, Canarsie,1672.916667,40.63757,-73.89205,"Central Brooklyn Beautiful Rooms
Room Cozy
#2",private room,Keisha,2019-05-06,2,27,1.74,3,362,3
24014307,48,Manhattan, Washington Heights,1460.0,40.83432,-73.94457,In the Heights!,private room,Peter,2019-01-06,3,3,0.19,1,0,365
24016962,99,Brooklyn, Brighton Beach,3011.25,40.58019,-73.95403,New York on The Ocean,entire home/apt,Montage Yuriy,2019-07-07,1,36,2.39,1,350,15
24017521,74,Manhattan, East Harlem,2250.833333,40.8003,-73.93829,Private room in Manhattan(2ÂêçÂÄãÂÆ§),private room,Ky-Tsuyo,2019-06-21,7,26,1.7,2,26,339
24017674,65,Brooklyn, Bushwick,1977.083333,40.70063,-73.92981,Private room in cozy prime Bushwick apartment,private room,Elena,2019-06-30,1,59,4.13,1,43,322
24018753,158,Brooklyn, Prospect Heights,4805.833333,40.67617,-73.96636,Amazing refuge near Prospect Park,entire home/apt,Ben,2019-03-31,30,2,0.2,3,5,360
24019172,40,Staten Island, New Brighton,1216.666667,40.64393,-74.09312,"XL Ensuite 5m to Ferry, RUMC, Snug Harbor",private room,Wj,2019-06-29,30,1,1.0,2,71,294
24020883,325,Queens, Rockaway Beach,9885.416667,40.58773,-73.81367,Beach Bungalow 2 Bedroom,entire home/apt,Jeremy,2019-07-04,1,61,4.49,2,129,236
24021725,215,Manhattan, East Village,6539.583333,40.72845,-73.97927,Deluxe East Village Apartment: 2 Bed - 2 Bath,entire home/apt,Nick,2019-04-21,1,52,3.34,4,51,314
24022413,65,Brooklyn, East Flatbush,1977.083333,40.65478,-73.95264,New penthouse with Manhattan and park views!,private room,Nick & Gaby,2019-06-20,3,51,3.71,1,62,303
24024322,230,Queens, Elmhurst,6995.833333,40.73421,-73.87387,"Luxury KING 2br, Airports & Times SQ minutes away",entire home/apt,Katarina,2019-06-14,2,30,2.97,2,51,314
24024456,188,Queens, Elmhurst,5718.333333,40.73276,-73.87252,"Convenience & Luxury, City andAirport minutes away",entire home/apt,Katarina,2019-06-09,2,35,2.26,2,140,225
24024496,140,Manhattan, East Harlem,4258.333333,40.79398,-73.9397,1 Bedroom+Piano Studio Manhattan Near Central Park,entire home/apt,Tj,2019-03-24,2,17,1.24,1,7,358
24024721,60,Queens, Jamaica,1825.0,40.67048,-73.77832,JFK Queens Home Away From Home House Of Suedajoy 2,private room,Suzan,2019-06-23,1,138,8.87,6,177,188
24033132,95,Brooklyn, Clinton Hill,2889.583333,40.69415,-73.96788,Wonderfully cozy studio on Waverly w/nice backyard,entire home/apt,Erica,2019-06-30,2,69,4.52,6,327,38
24034429,175,Manhattan, East Village,5322.916667,40.72642,-73.98402,Oasis in East Village,entire home/apt,Daniel,2019-01-01,2,5,0.34,1,15,350
24034853,45,Brooklyn, Bedford-Stuyvesant,1368.75,40.69286,-73.93235,Spacious Bedroom in Prime Brooklyn Location,private room,Jessica,2019-06-22,3,7,0.46,1,0,365
24034953,70,Brooklyn, Fort Greene,2129.166667,40.68659,-73.97557,Room in Minimalist Brooklyn Loft (Fort Greene),private room,Ryan,2019-06-02,2,9,0.63,2,3,362
24034969,60,Manhattan, East Harlem,1825.0,40.79931,-73.94726,Harlem Charm in a Convenient Location.,private room,Tom,2019-06-24,1,35,2.34,1,94,271
24037479,119,Manhattan, East Village,3619.583333,40.72578,-73.98763,Quiet 1Bed Studio in heart of East Village,entire home/apt,Christopher,2019-05-22,3,8,0.58,1,41,324
24038323,120,Brooklyn, Williamsburg,3650.0,40.70894,-73.94333,Dreamy Williamsburg Bedroom with Private Terrace,private room,Gizem,2019-06-17,4,10,0.66,2,8,357
24039069,125,Manhattan, Upper East Side,3802.083333,40.77989,-73.95159,Lovely apartment in  affluent area of Manhattan,entire home/apt,Serenity,2019-05-20,1,21,1.44,1,25,340
24039582,45,Brooklyn, Bedford-Stuyvesant,1368.75,40.68491,-73.93399,BedSTUY SupperCLUB,private room,Shirley,2019-06-20,6,30,2.06,1,21,344
24039926,89,Manhattan, Hell's Kitchen,2707.083333,40.75605,-73.99541,very cozy private bedroom within a 2 bedroom flat,private room,Dan (Leo),2019-06-19,3,9,0.58,1,32,333
24040279,75,Brooklyn, Williamsburg,2281.25,40.70989,-73.96231,Cozy and bright bedroom in South Williamsburg,private room,Sarah,2019-06-30,2,43,3.04,2,0,365
24041042,240,Manhattan, Tribeca,7300.0,40.71916,-74.00442,"Architect Loft,  btw Soho & Tribeca, Private Roof",entire home/apt,Edouard,2019-06-20,3,9,0.63,1,17,348
24041631,40,Brooklyn, Bedford-Stuyvesant,1216.666667,40.6807,-73.92917,Beautiful sunny BR in fully renovated apartment !!,private room,Nicole,2019-04-01,7,6,0.45,2,216,149
24041916,100,Queens, Ditmars Steinway,3041.666667,40.77289,-73.91293,New One Bedroom 15-20 Min. From NYC! Close to all!,entire home/apt,Christine,2019-06-24,7,24,1.99,1,260,105
24042332,60,Brooklyn, Bushwick,1825.0,40.69781,-73.92093,Beautiful sunlit spacious loft-like pvt. bedroom!,private room,Jason,2019-07-06,1,16,1.2,1,21,344
24042606,45,Brooklyn, Bushwick,1368.75,40.69642,-73.9243,Modern sunlit apartment in the heart of Bushwick,private room,Yoav,2019-04-20,5,5,0.58,2,3,362
24042844,50,Bronx, Mott Haven,1520.833333,40.80863,-73.92121,"LOVE MANHATTAN 2
NEAR TO YANKE STADIUM",private room,Ociel,2019-07-03,1,33,2.14,4,75,290
24043603,175,Brooklyn, Bedford-Stuyvesant,5322.916667,40.68967,-73.9366,Experience Brownstone Living in Brooklyn!,entire home/apt,Lauren,2019-07-01,2,20,1.67,2,357,8
24044039,60,Queens, Flushing,1825.0,40.743,-73.82335,VickyÂÆ¢Ê†à1,private room,Vicky,2019-04-21,1,38,2.68,5,0,365
24044352,99,Queens, Astoria,3011.25,40.7637,-73.9268,"Cozy, Quiet and Spacious Apt in Astoria",entire home/apt,Riomar,2019-01-04,7,3,0.27,1,0,365
24046484,70,Brooklyn, Williamsburg,2129.166667,40.71168,-73.94058,Rocco's Pad,private room,Mackenzie,2019-02-01,20,26,2.15,1,0,365
24056066,260,Manhattan, Upper West Side,7908.333333,40.79094,-73.97459,Amazing apartment with Balcony ! GREAT LOCATION!,entire home/apt,Teresa,2019-07-02,1,38,2.56,1,86,279
24057278,159,Queens, Flushing,4836.25,40.75671,-73.83337,Flushing Main st 7 train luxurious apartment,entire home/apt,Tony,2019-07-01,2,39,2.68,7,61,304
24057583,60,Staten Island, Clifton,1825.0,40.61804,-74.0861,Beautiful Studio Apt,entire home/apt,Friday,2019-05-22,1,54,3.48,1,361,4
24060140,78,Manhattan, East Village,2372.5,40.73048,-73.98269,EAST VILLAGE STUDIO APT WITH COURTYARD,entire home/apt,Melissa,2019-01-02,3,4,0.31,1,13,352
24062062,180,Brooklyn, Bushwick,5475.0,40.70057,-73.92385,Brooklyn loft with Manhattan skyline view,entire home/apt,Eleni,2019-01-02,7,3,0.22,1,1,364
24065326,250,Brooklyn, Williamsburg,7604.166667,40.71607,-73.96365,Bright 1 Bed w/Lrg Private Balcony in Williamsburg,entire home/apt,Carla Isabel,2019-07-03,3,16,1.05,1,41,324
24065408,50,Brooklyn, Boerum Hill,1520.833333,40.68503,-73.98232,Private Room in Spacious Apartment with Patio!,private room,Travis,2019-07-07,2,31,2.04,1,0,365
24066280,42,Queens, Astoria,1277.5,40.75465,-73.91357,"Overnight Crash Couch 12minNY, 10minLGA/30minJFK",shared room,Lisa,2019-04-20,1,54,3.48,4,66,299
24075850,100,Manhattan, Midtown,3041.666667,40.75866,-73.98032,Cozy private room in Times Square/Rockefeller,private room,Cindy,2019-01-01,3,13,0.88,2,0,365
24077483,110,Manhattan, Hell's Kitchen,3345.833333,40.76499,-73.98888,Heaven in Hell‚Äôs Kitchen,private room,Yaniv,2019-04-08,1,67,4.51,2,0,365
24077570,155,Brooklyn, Bedford-Stuyvesant,4714.583333,40.68149,-73.93449,Spacious Brooklyn Apartment w/ private backyard,entire home/apt,Séamus,2019-06-28,2,13,1.28,1,53,312
24078552,150,Queens, Forest Hills,4562.5,40.71754,-73.83367,Spacious 2 bed/ 1bath w/ outdoor space (sleeps 8),entire home/apt,Ivana,2019-06-24,2,31,2.04,1,89,276
24078852,119,Manhattan, Greenwich Village,3619.583333,40.72925,-74.00042,"ART apt: QUIET, charming, GEM in GREENWICH VILLAGE",entire home/apt,Mikaela,2019-05-17,2,12,1.07,1,0,365
24080143,89,Manhattan, Chelsea,2707.083333,40.74648,-74.00266,"Beautiful Private Room near Highline, and Train",private room,Colin,2019-06-27,30,30,2.73,1,105,260
24080464,399,Manhattan, Upper East Side,12136.25,40.76692,-73.95298,HUGE Luxury Upper East Side 1 Bedroom‚ÄîRoof Access,entire home/apt,Daniel,2019-06-23,2,20,1.38,1,78,287
24082591,275,Manhattan, Washington Heights,8364.583333,40.84634,-73.93861,Haven In The Heights - Huge Manhattan 2BR 2 Bath!,entire home/apt,Bruce & Suzanne,2019-05-12,2,7,0.52,2,0,365
24083340,140,Manhattan, Little Italy,4258.333333,40.7193,-73.99782,Your Dream 1 bed Apartment in the heart of SoHo,entire home/apt,Jeremie,2019-07-02,2,6,0.41,1,0,365
24085451,100,Manhattan, East Harlem,3041.666667,40.78723,-73.94956,Elegant and Comfortable Home Away from Home in UES,private room,Samir,2019-06-22,7,68,4.39,1,77,288
24086457,649,Manhattan, Little Italy,19740.41667,40.71841,-73.99753,HUGE 3500 sf 3 bed/3 bth Loft in SoHo/Little Italy,entire home/apt,William,2019-06-02,3,38,2.59,1,199,166
24086562,85,Manhattan, Harlem,2585.416667,40.82356,-73.9401,Harlem Sanctuary,private room,Danese,2019-06-03,2,29,1.93,3,78,287
24086704,79,Bronx, Kingsbridge,2402.916667,40.88004,-73.9,"The Photographer Room in Private Home, Near Metro",private room,Felix,2019-06-12,3,45,3.0,4,59,306
24089034,96,Brooklyn, Bedford-Stuyvesant,2920.0,40.68548,-73.93805,Beautiful Spacious  Studio Apartment,entire home/apt,Samantha,2019-07-07,1,50,4.37,2,257,108
24095408,70,Brooklyn, Williamsburg,2129.166667,40.71952,-73.94165,"Spacious Williamsburg, Brooklyn Spare Room",private room,Michael,2019-06-30,2,41,2.73,1,14,351
24098320,90,Brooklyn, Bedford-Stuyvesant,2737.5,40.69292,-73.94326,PRIVATE BEDROOM IN BRAND NEW CONDO IN BED STUY,private room,Annette,2019-07-06,3,54,3.68,1,69,296
24099108,100,Brooklyn, Crown Heights,3041.666667,40.66555,-73.95497,Brooklyn Stay Inn TH,entire home/apt,Nyota,2019-06-28,1,4,2.26,2,365,0
24099296,412,Manhattan, Kips Bay,12531.66667,40.74528,-73.97901,Beautiful 3 BR Midtown East! Clean & Chic!!,entire home/apt,Ashley,2019-07-06,1,69,4.45,4,133,232
24100492,412,Manhattan, Kips Bay,12531.66667,40.74581,-73.9784,3BR Chic & Beautiful NYC Apartment,entire home/apt,Ashley,2019-06-28,30,54,3.48,4,227,138
24101160,412,Manhattan, Kips Bay,12531.66667,40.74481,-73.97879,Gorgeous 3BR Penthouse Murray Hill,entire home/apt,Ashley,2019-06-24,30,69,4.45,4,234,131
24103428,120,Brooklyn, Bedford-Stuyvesant,3650.0,40.68314,-73.92784,The Halsey Brownstone Inn,entire home/apt,Sabrina,2019-05-05,2,6,0.41,1,334,31
24104871,70,Manhattan, Harlem,2129.166667,40.83163,-73.94615,"Cozy Art Private Bedroom-Hamilton Heights, NY",private room,Allan C.,2019-01-01,1,16,1.22,6,32,333
24105640,99,Manhattan, Harlem,3011.25,40.8301,-73.94757,"Tranquil private bedroom, Hamilton Heights, NY",private room,Allan C.,2019-06-30,1,22,1.88,6,45,320
24115364,54,Manhattan, Harlem,1642.5,40.81503,-73.94341,Modern Room in historic Harlem,private room,Hulon,2019-05-13,5,22,1.45,1,5,360
24115562,35,Bronx, Pelham Gardens,1064.583333,40.86615,-73.84185,NYC TOP CHOICE RMS located close to pub transport,private room,Barry,2019-06-18,1,6,0.4,4,0,365
24116050,39,Brooklyn, Bushwick,1186.25,40.70575,-73.92075,Amazing room in super warm apt in prime Bushwick !,private room,Nimo,2019-04-27,7,1,0.41,1,0,365
24116969,148,Manhattan, Chinatown,4501.666667,40.71396,-73.99771,"Paradise - comfortable, spacious loft apartment",entire home/apt,Ari,2019-06-08,2,3,0.21,1,5,360
